sale_id,sale_date,product_id,store_id,customer_id,units_sold,unit_price,discount,cost_per_unit,total_sales,profit,region,channel,category,subcategory,product_name
50803,2024-09-06,403,7,10136,1,122.37,0.16,43.75,102.79,59.04,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50804,2024-11-21,403,3,10518,1,126.71,0,44.95,126.71,81.76,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50805,2024-10-02,201,5,10261,1,1175.84,0,650.06,1175.84,525.78,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50806,2024-12-21,101,8,10626,2,1280.42,0.03,748.23,2484.01,987.55,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50807,2024-11-26,402,8,10527,2,61.18,0.02,18.1,119.91,83.71,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50808,2024-03-29,402,7,10555,1,61.45,0.19,17.53,49.77,32.24,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50809,2024-10-11,102,3,10386,3,1390.59,0.15,919.78,3546,786.66,UK,Retail,Laptops,Gaming,Predator X15
50810,2024-03-26,403,7,10523,1,121.7,0.12,45.37,107.1,61.73,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50811,2024-09-07,302,5,10517,4,671.1,0.09,320.32,2442.8,1161.52,Asia,Partner Store,Tablets,iPad,iPad Air 5
50812,2024-05-27,103,6,10493,1,1067.08,0.15,620.39,907.02,286.63,Europe,Retail,Laptops,Business,ThinkPro 13
50813,2024-03-12,401,5,10413,1,29.11,0.18,8,23.87,15.87,Asia,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50814,2024-04-05,403,5,10284,1,124.32,0.16,45.61,104.43,58.82,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50815,2024-06-10,202,2,10284,2,1237.06,0.23,694,1905.07,517.07,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50816,2024-08-18,402,8,10104,2,64.02,0.1,17.59,115.24,80.06,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50817,2024-11-13,102,7,10382,1,1530.19,0.17,931.97,1270.06,338.09,USA,Wholesale,Laptops,Gaming,Predator X15
50818,2024-01-28,402,8,10156,1,58.36,0.16,17.74,49.02,31.28,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50819,2024-07-02,402,3,10687,1,62.4,0.17,17.66,51.79,34.13,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50820,2024-01-05,202,2,10697,1,1172.22,0.03,710.88,1137.05,426.17,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50821,2024-09-05,101,2,10283,1,1115.98,0.28,761.7,803.51,41.81,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50822,2024-03-10,102,7,10316,1,1417.58,0.11,981.14,1261.65,280.51,USA,Wholesale,Laptops,Gaming,Predator X15
50823,2024-04-09,103,3,10273,1,1019.92,0.19,597.87,826.14,228.27,UK,Retail,Laptops,Business,ThinkPro 13
50824,2024-07-15,302,7,10558,1,619.78,0.18,322.47,508.22,185.75,USA,Wholesale,Tablets,iPad,iPad Air 5
50825,2024-10-14,101,5,10075,1,1214.56,0.18,774.19,995.94,221.75,Asia,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50826,2024-09-15,202,4,10230,1,1348.25,0.11,723.92,1199.94,476.02,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50827,2024-11-30,402,7,10497,1,62.8,0.12,18.66,55.26,36.6,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50828,2024-09-10,202,3,10451,1,1279.37,0.04,763.48,1228.2,464.72,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50829,2024-07-28,103,2,10668,1,916.21,0.11,625.22,815.43,190.21,UK,Retail,Laptops,Business,ThinkPro 13
50830,2024-12-16,102,6,10298,2,1457.43,0.21,928.16,2302.74,446.42,Europe,Retail,Laptops,Gaming,Predator X15
50831,2024-09-08,402,3,10577,1,58.54,0.05,17.9,55.61,37.71,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50832,2024-07-31,301,2,10194,1,484.68,0.03,279.28,470.14,190.86,UK,Retail,Tablets,Android Tablet,TabMaster 11
50833,2024-12-29,201,7,10638,1,1241.5,0.13,678.37,1080.1,401.73,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50834,2024-08-15,103,4,10150,1,1003.64,0.23,642.63,772.8,130.17,USA,Wholesale,Laptops,Business,ThinkPro 13
50835,2024-09-07,402,8,10586,2,63.54,0.02,17.39,124.54,89.76,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50836,2024-03-26,401,8,10420,1,30.35,0.09,8.38,27.62,19.24,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50837,2024-02-12,301,3,10376,2,524.06,0.08,283.97,964.27,396.33,UK,Retail,Tablets,Android Tablet,TabMaster 11
50838,2024-10-16,401,5,10193,1,30.26,0.06,7.72,28.44,20.72,Asia,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50839,2024-01-16,402,7,10165,2,60.94,0.24,17.52,92.63,57.59,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50840,2024-04-22,302,3,10369,1,591.04,0.03,319.79,573.31,253.52,UK,Retail,Tablets,iPad,iPad Air 5
50841,2024-05-29,403,4,10698,5,137.88,0.09,46.45,627.35,395.1,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50842,2024-01-17,401,6,10494,1,31.78,0.23,8.37,24.47,16.1,Europe,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50843,2024-05-20,102,8,10372,4,1534.37,0.17,993.91,5094.11,1118.47,Europe,Partner Store,Laptops,Gaming,Predator X15
50844,2024-04-25,202,5,10232,1,1269.97,0.14,722.54,1092.17,369.63,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50845,2024-10-02,103,4,10043,1,1081.67,0.14,614.96,930.24,315.28,USA,Wholesale,Laptops,Business,ThinkPro 13
50846,2024-05-27,401,4,10486,1,30.01,0.16,7.96,25.21,17.25,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50847,2024-03-27,402,5,10503,2,59.12,0.13,17.66,102.87,67.55,Asia,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50848,2024-08-22,301,5,10471,1,494.78,0.14,265.11,425.51,160.4,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50849,2024-10-16,102,6,10655,2,1532.95,0.02,945.31,3004.58,1113.96,Europe,Retail,Laptops,Gaming,Predator X15
50850,2024-09-10,401,6,10365,1,30.04,0.17,8.2,24.93,16.73,Europe,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50851,2024-10-08,102,4,10275,1,1536.11,0.19,947.73,1244.25,296.52,USA,Wholesale,Laptops,Gaming,Predator X15
50852,2024-09-18,101,6,10080,2,1158.92,0.26,823.92,1715.2,67.36,Europe,Retail,Laptops,Ultrabook,ZenBook Pro 14
50853,2024-02-27,403,8,10637,1,129.22,0.15,44.5,109.84,65.34,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50854,2024-10-20,103,8,10459,1,1027.11,0.08,600.16,944.94,344.78,Europe,Partner Store,Laptops,Business,ThinkPro 13
50855,2024-02-28,401,1,10465,1,30.49,0.13,7.96,26.53,18.57,Europe,Online,Accessories,Smartphone Accessories,QuickCharge 30W
50856,2024-05-17,403,5,10225,2,122.34,0.05,44.48,232.45,143.49,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50857,2024-10-05,302,6,10341,1,577.91,0.16,322.94,485.44,162.5,Europe,Retail,Tablets,iPad,iPad Air 5
50858,2024-07-06,101,1,10260,2,1271.12,0.03,779.21,2465.97,907.55,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
50859,2024-10-04,401,5,10440,2,24.8,0.09,8,45.14,29.14,Asia,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50860,2024-01-22,403,8,10556,1,128.84,0.05,44.7,122.4,77.7,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50861,2024-08-13,103,7,10050,1,969.95,0.05,608.72,921.45,312.73,USA,Wholesale,Laptops,Business,ThinkPro 13
50862,2024-10-06,401,3,10053,1,28.92,0.29,7.93,20.53,12.6,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50863,2024-04-21,103,2,10124,1,1021.1,0.11,602.75,908.78,306.03,UK,Retail,Laptops,Business,ThinkPro 13
50864,2024-08-05,201,4,10619,1,1276.19,0.22,660.4,995.43,335.03,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50865,2024-02-22,103,1,10529,1,970.12,0.13,605.01,844,238.99,Europe,Online,Laptops,Business,ThinkPro 13
50866,2024-11-30,101,8,10040,1,1189.21,0,739.02,1189.21,450.19,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50867,2024-05-06,401,2,10656,1,31.28,0.27,8.28,22.83,14.55,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50868,2024-06-01,202,5,10322,1,1310.19,0.01,709.18,1297.09,587.91,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50869,2024-01-17,101,2,10265,1,1245.75,0,751.13,1245.75,494.62,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50870,2024-08-18,403,1,10276,1,150.63,0.18,44.89,123.52,78.63,Europe,Online,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50871,2024-05-14,201,8,10575,2,1159.96,0.01,703.19,2296.72,890.34,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50872,2024-06-27,402,3,10509,2,59.55,0.1,17.65,107.19,71.89,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50873,2024-02-14,403,3,10253,1,121.97,0.03,46.26,118.31,72.05,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50874,2024-08-12,103,1,10589,1,1054.95,0.18,601.56,865.06,263.5,Europe,Online,Laptops,Business,ThinkPro 13
50875,2024-03-01,103,8,10189,1,975.17,0.04,632.03,936.16,304.13,Europe,Partner Store,Laptops,Business,ThinkPro 13
50876,2024-05-01,301,5,10030,1,486.26,0.17,269.8,403.6,133.8,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50877,2024-04-17,202,8,10589,1,1317.39,0.12,740.78,1159.3,418.52,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
50878,2024-10-28,402,2,10405,1,62.16,0.11,17.58,55.32,37.74,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50879,2024-12-18,401,1,10127,1,28.76,0.2,7.71,23.01,15.3,Europe,Online,Accessories,Smartphone Accessories,QuickCharge 30W
50880,2024-06-28,402,1,10697,1,54.5,0.09,17.05,49.6,32.55,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
50881,2024-12-29,403,4,10143,1,125.42,0.14,44.37,107.86,63.49,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50882,2024-11-08,302,4,10373,1,670.71,0.05,325.52,637.17,311.65,USA,Wholesale,Tablets,iPad,iPad Air 5
50883,2024-11-19,102,6,10369,1,1622.72,0.08,922.26,1492.9,570.64,Europe,Retail,Laptops,Gaming,Predator X15
50884,2024-08-07,202,5,10321,1,1190.77,0.07,779.11,1107.42,328.31,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50885,2024-03-25,101,1,10394,1,1234.66,0.09,710.33,1123.54,413.21,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
50886,2024-11-11,202,2,10530,1,1315.86,0.08,758.12,1210.59,452.47,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50887,2024-03-12,103,4,10226,2,969.1,0.12,584.45,1705.62,536.72,USA,Wholesale,Laptops,Business,ThinkPro 13
50888,2024-04-15,202,5,10329,1,1378.74,0.05,710.64,1309.8,599.16,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50889,2024-04-15,302,4,10560,1,591.11,0.21,324.05,466.98,142.93,USA,Wholesale,Tablets,iPad,iPad Air 5
50890,2024-01-31,101,3,10408,1,1220.33,0.29,761.43,866.43,105,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50891,2024-10-18,201,2,10441,1,1172.11,0.1,670.45,1054.9,384.45,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50892,2024-06-28,201,2,10408,2,1170.59,0.05,692.59,2224.12,838.94,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50893,2024-09-29,402,5,10136,1,56.23,0.04,18,53.98,35.98,Asia,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50894,2024-05-23,401,1,10308,1,28.81,0.15,8.1,24.49,16.39,Europe,Online,Accessories,Smartphone Accessories,QuickCharge 30W
50895,2024-11-01,201,7,10254,1,1102.18,0.18,647.16,903.79,256.63,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50896,2024-10-02,402,1,10575,1,60.59,0.1,17.61,54.53,36.92,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
50897,2024-03-27,202,5,10629,1,1273.39,0.15,755.66,1082.38,326.72,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50898,2024-06-14,101,3,10352,1,1132.98,0.01,765.72,1121.65,355.93,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50899,2024-12-26,101,4,10428,1,1156.33,0.07,760.91,1075.39,314.48,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50900,2024-05-29,401,1,10508,1,28.97,0.06,7.85,27.23,19.38,Europe,Online,Accessories,Smartphone Accessories,QuickCharge 30W
50901,2024-05-28,102,5,10513,1,1501.86,0.13,913.3,1306.62,393.32,Asia,Partner Store,Laptops,Gaming,Predator X15
50902,2024-10-20,201,7,10423,1,1181.03,0.07,678.91,1098.36,419.45,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50903,2024-05-16,401,3,10571,1,26.54,0.1,7.94,23.89,15.95,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50904,2024-09-20,402,3,10103,2,56.66,0.28,18.12,81.59,45.35,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50905,2024-12-13,402,1,10625,1,59.01,0.02,18.02,57.83,39.81,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
50906,2024-02-18,202,7,10657,2,1274.19,0.19,725.26,2064.19,613.67,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50907,2024-03-10,102,4,10418,1,1506.25,0.06,970.99,1415.88,444.89,USA,Wholesale,Laptops,Gaming,Predator X15
50908,2024-07-29,103,1,10661,2,1013.7,0.1,632.97,1824.66,558.72,Europe,Online,Laptops,Business,ThinkPro 13
50909,2024-01-31,202,1,10399,2,1150.06,0.03,679.92,2231.12,871.28,Europe,Online,Smartphones,iOS,iPhone 15 Pro
50910,2024-05-21,401,4,10677,1,30,0.06,7.7,28.2,20.5,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50911,2024-12-01,101,4,10304,2,1171.24,0.19,766.21,1897.41,364.99,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50912,2024-03-05,202,4,10458,1,1258.2,0.21,731.6,993.98,262.38,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50913,2024-12-25,102,1,10607,1,1516.79,0.04,941.86,1456.12,514.26,Europe,Online,Laptops,Gaming,Predator X15
50914,2024-03-08,302,3,10324,1,548.25,0.15,314.65,466.01,151.36,UK,Retail,Tablets,iPad,iPad Air 5
50915,2024-05-07,101,3,10664,1,1179.06,0.13,746.45,1025.78,279.33,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50916,2024-03-15,101,2,10668,1,1229.82,0.11,712.88,1094.54,381.66,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50917,2024-12-30,302,7,10226,1,578.91,0.08,331.2,532.6,201.4,USA,Wholesale,Tablets,iPad,iPad Air 5
50918,2024-06-13,202,3,10176,1,1338.33,0.03,693.9,1298.18,604.28,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50919,2024-05-06,301,8,10548,1,504.51,0.06,264.05,474.24,210.19,Europe,Partner Store,Tablets,Android Tablet,TabMaster 11
50920,2024-12-12,301,8,10577,1,497.15,0.18,267.59,407.66,140.07,Europe,Partner Store,Tablets,Android Tablet,TabMaster 11
50921,2024-07-20,402,6,10387,1,60.52,0.1,17.46,54.47,37.01,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50922,2024-09-07,202,7,10454,1,1175.14,0.08,756.43,1081.13,324.7,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50923,2024-03-13,402,6,10669,1,65.08,0.2,16.6,52.06,35.46,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50924,2024-10-22,402,3,10685,2,62.51,0.19,18.53,101.27,64.21,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50925,2024-11-19,201,8,10298,1,1108.21,0.01,721.26,1097.13,375.87,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50926,2024-05-17,302,4,10072,1,524.65,0.09,313.01,477.43,164.42,USA,Wholesale,Tablets,iPad,iPad Air 5
50927,2024-11-17,401,1,10532,1,30.06,0.11,7.84,26.75,18.91,Europe,Online,Accessories,Smartphone Accessories,QuickCharge 30W
50928,2024-07-31,402,7,10661,1,59.99,0.09,18.36,54.59,36.23,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50929,2024-07-11,402,4,10373,1,56.61,0.2,17.38,45.29,27.91,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50930,2024-08-19,402,2,10056,1,57.99,0.1,19.04,52.19,33.15,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50931,2024-02-08,402,6,10528,2,61.9,0.17,18.41,102.75,65.93,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50932,2024-11-20,301,3,10388,1,501.19,0.09,269.44,456.08,186.64,UK,Retail,Tablets,Android Tablet,TabMaster 11
50933,2024-02-17,301,1,10251,1,524.94,0.11,282.81,467.2,184.39,Europe,Online,Tablets,Android Tablet,TabMaster 11
50934,2024-07-25,401,2,10255,1,28.49,0.29,8.16,20.23,12.07,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50935,2024-09-20,401,8,10447,1,28.41,0.12,8.35,25,16.65,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50936,2024-05-22,103,5,10136,1,1113.96,0.07,625.19,1035.98,410.79,Asia,Partner Store,Laptops,Business,ThinkPro 13
50937,2024-12-21,101,3,10659,1,1263.71,0.08,711.72,1162.61,450.89,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50938,2024-07-07,103,1,10104,1,992.98,0.07,603.76,923.47,319.71,Europe,Online,Laptops,Business,ThinkPro 13
50939,2024-08-20,202,5,10153,2,1237.51,0.17,754.67,2054.27,544.93,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50940,2024-09-06,401,8,10554,1,30.9,0.15,8.14,26.26,18.12,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50941,2024-06-16,202,7,10464,2,1363.51,0.2,766.48,2181.62,648.66,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50942,2024-10-24,302,4,10499,1,628.63,0.23,339.85,484.05,144.2,USA,Wholesale,Tablets,iPad,iPad Air 5
50943,2024-01-02,102,5,10571,1,1531.48,0.17,925.64,1271.13,345.49,Asia,Partner Store,Laptops,Gaming,Predator X15
50944,2024-02-17,402,2,10375,1,59.79,0.15,17.7,50.82,33.12,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50945,2024-08-22,101,4,10589,5,1251.95,0.08,770.33,5758.97,1907.32,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50946,2024-11-21,401,3,10447,2,30.21,0.2,8.36,48.34,31.62,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50947,2024-12-06,301,5,10257,1,500.4,0.09,269.19,455.36,186.17,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50948,2024-12-23,402,7,10222,3,58.95,0.13,18.2,153.86,99.26,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50949,2024-07-02,102,6,10649,1,1508.85,0.15,924.94,1282.52,357.58,Europe,Retail,Laptops,Gaming,Predator X15
50950,2024-02-02,301,1,10435,2,531.21,0.03,267.49,1030.55,495.57,Europe,Online,Tablets,Android Tablet,TabMaster 11
50951,2024-09-30,301,8,10680,1,538.41,0.18,273.4,441.5,168.1,Europe,Partner Store,Tablets,Android Tablet,TabMaster 11
50952,2024-07-22,101,5,10630,1,1258.25,0.01,725.35,1245.67,520.32,Asia,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50953,2024-04-21,201,5,10086,1,1223.46,0.16,681.71,1027.71,346,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50954,2024-08-07,401,3,10197,1,27.43,0.06,7.94,25.78,17.84,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50955,2024-04-18,402,8,10353,4,62.56,0.09,17.83,227.72,156.4,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50956,2024-09-10,401,5,10692,2,30.98,0.01,8.2,61.34,44.94,Asia,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50957,2024-05-17,401,3,10264,2,31.12,0.18,8.15,51.04,34.74,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50958,2024-06-14,201,4,10423,2,1135.64,0.19,660.87,1839.74,518,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50959,2024-05-25,102,8,10473,1,1531.54,0.07,962.44,1424.33,461.89,Europe,Partner Store,Laptops,Gaming,Predator X15
50960,2024-06-21,201,1,10288,1,1264.02,0.03,689.61,1226.1,536.49,Europe,Online,Smartphones,Android,Galaxy S24 Ultra
50961,2024-10-07,103,6,10062,1,1049.58,0.28,645.44,755.7,110.26,Europe,Retail,Laptops,Business,ThinkPro 13
50962,2024-10-22,401,7,10256,1,29.39,0.07,8.15,27.33,19.18,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50963,2024-03-07,402,6,10216,2,62.98,0.24,18.5,95.73,58.73,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50964,2024-10-16,403,3,10214,1,137.18,0.18,44.44,112.49,68.05,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50965,2024-09-05,202,2,10518,1,1302.19,0.28,732.79,937.58,204.79,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50966,2024-06-24,102,3,10694,1,1596.64,0.2,955.34,1277.31,321.97,UK,Retail,Laptops,Gaming,Predator X15
50967,2024-12-15,202,1,10289,1,1259.25,0.12,730.96,1108.14,377.18,Europe,Online,Smartphones,iOS,iPhone 15 Pro
50968,2024-01-25,401,4,10533,1,31.12,0.1,8.59,28.01,19.42,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50969,2024-01-24,401,8,10275,1,29.2,0.2,7.88,23.36,15.48,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50970,2024-02-20,202,5,10529,1,1253.09,0.17,729.08,1040.06,310.98,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50971,2024-11-16,403,8,10059,2,123.27,0.02,43.37,241.61,154.87,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50972,2024-08-23,301,2,10014,1,466.74,0.2,273.47,373.39,99.92,UK,Retail,Tablets,Android Tablet,TabMaster 11
50973,2024-01-09,102,6,10160,2,1609.56,0.2,952.44,2575.3,670.42,Europe,Retail,Laptops,Gaming,Predator X15
50974,2024-03-04,202,5,10641,2,1268.38,0.15,741.91,2156.25,672.43,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50975,2024-03-21,201,5,10644,1,1170.39,0.19,679.45,948.02,268.57,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50976,2024-08-13,102,1,10577,1,1461.77,0.02,958.13,1432.53,474.4,Europe,Online,Laptops,Gaming,Predator X15
50977,2024-08-21,201,2,10594,1,1202.35,0.16,676.45,1009.97,333.52,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50978,2024-01-01,101,3,10048,3,1118.24,0.04,750.08,3220.53,970.29,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50979,2024-08-07,102,6,10567,1,1385.75,0.23,951.04,1067.03,115.99,Europe,Retail,Laptops,Gaming,Predator X15
50980,2024-04-13,101,8,10582,1,1231.1,0.07,733.03,1144.92,411.89,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50981,2024-12-18,403,6,10204,5,133.47,0.1,48.3,600.62,359.12,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50982,2024-03-08,202,6,10649,1,1268.47,0.06,762.72,1192.36,429.64,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
50983,2024-11-28,201,8,10043,1,1251.19,0.07,716.62,1163.61,446.99,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50984,2024-06-03,103,8,10394,1,1071.5,0.19,615.42,867.92,252.5,Europe,Partner Store,Laptops,Business,ThinkPro 13
50985,2024-03-22,402,8,10026,1,64.41,0.1,17.29,57.97,40.68,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50986,2024-05-20,301,6,10647,1,506.93,0.03,280.74,491.72,210.98,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50987,2024-02-17,202,4,10488,1,1281.38,0.14,708.36,1101.99,393.63,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50988,2024-12-01,202,2,10614,2,1298.16,0.04,741.54,2492.47,1009.39,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50989,2024-07-03,302,5,10564,1,562.01,0.11,328.64,500.19,171.55,Asia,Partner Store,Tablets,iPad,iPad Air 5
50990,2024-05-08,402,5,10335,1,57.07,0.17,18.5,47.37,28.87,Asia,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50991,2024-02-12,401,8,10045,1,31.52,0.17,7.79,26.16,18.37,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50992,2024-07-09,101,5,10141,1,1201.18,0.06,763.9,1129.11,365.21,Asia,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50993,2024-12-06,101,1,10573,1,1101.38,0,733.44,1101.38,367.94,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
50994,2024-11-28,401,3,10358,1,30.38,0.27,7.95,22.18,14.23,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50995,2024-03-25,201,7,10615,2,1279.16,0.1,678.02,2302.49,946.45,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50996,2024-01-27,101,4,10117,1,1172.35,0.18,748.29,961.33,213.04,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50997,2024-07-21,301,4,10576,2,533.89,0.13,268.25,928.97,392.47,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
50998,2024-11-16,401,4,10632,1,30.27,0.22,8.14,23.61,15.47,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50999,2024-06-05,102,1,10064,1,1557.56,0.07,936.08,1448.53,512.45,Europe,Online,Laptops,Gaming,Predator X15
51000,2024-12-24,102,1,10083,2,1443.54,0.12,992.53,2540.63,555.57,Europe,Online,Laptops,Gaming,Predator X15
51001,2024-04-29,403,4,10511,1,131,0.07,43.31,121.83,78.52,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51002,2024-08-07,403,4,10613,1,125.61,0.16,46.53,105.51,58.98,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
